"","nationality","tags","score","content","content_detail"
"418","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Locat<U+00C3><U+00AC>on¡±","<U+B198>Cost<U+B200>Locat<U+00C3><U+00AC>onStayed in September 2017"
"419","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","7.9","¡°Good breakfast¡±","<U+B198>The exterior of the room and the walkway to the room are a bit rundown, think it's time to upgrade or paint.<U+B200>Did not realise I have actually booked a business room instead and front desk proceed to search for another room for us which allowed me to accommodate a playpen for my baby.The buffet breakfast was great!Stayed in September 2017"
"420","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Comfortable bed, ammenities and amazing bathtub¡±","<U+B198>Nil<U+B200>Comfortable bed, ammenities and amazing bathtubStayed in September 2017"
"421","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> King Suite - Non-Smoking<U+2022> Stayed 2 nights","10","¡°Worth the money, worth the stay! We Lovin It!¡±","<U+B198>Nil<U+B200>Definately describing about the facilities, staffs & room all were great!  I stayed 3d2n in the King Suite with partial view of the runway, room was super big & 2 toilets was plus point.  The bed and pillows very comfy.  Not forgetting the room spa spray, it works and we slept well almost overslept :)Swimming pool is nice but not really friendly for toddlers.  Overall with parental guidance not a problem! ;) Breakfast spread is nice too! I also bought their mooncake, and love its packaging! Anyway, staying in airport, there is no worries about food.  Halal food available at all terminal.Definately will come back again!Stayed in September 2017"
"422","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Customer service¡±","<U+B200>Customer serviceStayed in September 2017"
"423","Germany","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","5.0","¡°We had to wait for 45 minutes our room to be cleaned after a...¡±","<U+B198>We had to wait for 45 minutes our room to be cleaned after a long long flight from Europe, although we had mentioned during reservation that we would arrive between 6 pm to 7 pm, and booking with double bed. We refused the 2 single beds offer during checkin.  The hotel was not committed with the confirmed booking. This was very frustating. I expect Crowne Plaza to perform better with $250/night room rate, but totally disappointed. The room was small and no compensation was given although the mistake had been done by Crowne Plaza.Stayed in September 2017"
"424","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Nice hotel in convenient location¡±","<U+B200>Extremely handy to the airportStayed in August 2017"
"425","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°A good place for a night in transit but not cheap!¡±","<U+B198>Check in understaffed at a busy time, service in the bar was pretty hopeless, and it wasn't even busy<U+B200>Easy access for a layover, nice room very quiet inside despite being on the airportStayed in September 2017"
"426","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°Not happy¡±","<U+B198>They charged me more than what they promised. Quoted price was S$ 232 which included breakfast but charged A$ 254.Stayed in September 2017"
"427","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°Will revisit n stay longer next time.¡±","<U+B198>The cleanliness of the corridor to the room (found packets of sugar lying on the floor).<U+B200>Delighted to find the personalised greeting on the TV screen. Like the croissants and its crispness. The bed is very comfy. The cleanliness of the room is good.Stayed in September 2017"
"428","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Amazing¡±","<U+B198>EverythingStayed in August 2017"
"429","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Good place to lay over in transit.¡±","<U+B198>Neot a thing.<U+B200>Very convenient and very comfortable place to stay.Stayed in August 2017"
"430","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Stress free location¡±","<U+B198>Poolside service not easy to access<U+B200>Excellent wifi. Rooms have pleasant decor.Stayed in September 2017"
"431","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Wish we could have stayed longer.¡±","<U+B200>Very comfortable bed. Beautiful room.Stayed in September 2017"
"432","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Location to Terminal 3 brilliant.¡±","<U+B198>Meal at Imperial Restaurant was ordinary.<U+B200>Location to Terminal 3 brilliant.Stayed in September 2017"
"433","United Kingdom","<U+2022> Business trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","5.8","¡°Very poor¡±","<U+B198>Two single beds very hard and old head boards stained and loose- toilet door sticking -dirt around toilet flush -safe not secured in - fridge cooler door stuck open -wardrobe door broken -room dirty and dust every place old building.<U+B200>Easy to get to and easy connextions for all transportStayed in September 2017"
"434","United Kingdom","<U+2022> Business trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Good location next to all transport links clean and good glassing to keep any noise out new block.¡±","<U+B198>nothing<U+B200>Good quality room very well glassed against noise new blockStayed in September 2017"
"435","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°The staff¡±","<U+B200>The staffStayed in September 2017"
"436","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","7.5","¡°We wouldn't hesitate to stay at the Crowne Plaza again !¡±","<U+B198>We discovered on the way back that there is an old part to the complex and a new part.We stayed in the newer complex on the way back, that was a very good experience.<U+B200>very quiet room and comfortable bedStayed in September 2017"
"437","Belgium","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier King Room with Runway View<U+2022> Stayed 1 night","7.1","¡°Nice short stay if you are in transit¡±","<U+B198>Slow check in - cleanless - too expensive<U+B200>Easy access to the airport = no noise = staff kindStayed in September 2017"
"438","Singapore","<U+2022> Business trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°The bed & pillows were very comfortable will come back...¡±","<U+B198>The wake up call was far too loud like an fire alarm . It think it woke up other guests at 4am .<U+B200>The bed & pillows were very comfortable will come back if I am on transit.Stayed in September 2017"
"439","Papua New Guinea","<U+2022> Business trip<U+2022> Group<U+2022> Premier Twin Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Glad to have tried out the service and looking forward to have more of my stays at your hotel on tra¡±","<U+B198>It quite expensive to  afford I'd say but otherwise its a great service priveded<U+B200>The comfortable luxcery of the room and facilities and the location is very convenient.Stayed in August 2017"
"440","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Comfortable accomodation after a long flight.¡±","<U+B200>Couldn't get a better location inside T3 Changi Airport, especially if you have a late arrival.Top class breakfast included plus a late check out.Singapore city and all its attractions are a comfortable taxi ride away.The rooms are unique as you overlook the airport.Stayed in September 2017"
"441","France","<U+2022> Business trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Super hotel at Changi airport with excellent facilities and friendly efficient staff .¡±","<U+B200>Friendly professionaL staff. Comfortable room with very spacious bathroom. Ease of access from any terminal at the airport. Excellent Chinese restaurant on the 2nd floor and lovely pool area.Stayed in September 2017"
"442","Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","8.3","¡°Good Airport hotel conveniently located¡±","<U+B198>It was a very short stay and suited me quite well  I had no particular dislikes<U+B200>A very comfortable room , courteous service on check in and very thorough wake up service. I did not eat thereStayed in September 2017"
"443","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Relaxing stopover¡±","<U+B198>Overpriced<U+B200>Great soft big bed! Bathroom is very niceStayed in September 2017"
"444","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°everything¡±","<U+B200>everythingStayed in August 2017"
"445","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Convenient for a transit situation¡±","<U+B198>Lack of gluten free options both at breakfast and on the in room dining menu<U+B200>Overall breakfast selectionStayed in September 2017"
"446","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","6.3","¡°Far too noisy for an airport hotel¡±","<U+B198>Noise - avoid this hotel<U+B200>Not recommended as the hotel is terribly noisy with insufficient sound insulation from hallways as well as external noises from planes and adjacent building works Better option is 20 - 30 min taxi ride into cityStayed in September 2017"
"447","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Great stay just a few downsides¡±","<U+B198>Staff not all of them only the reception staff, I remember the night manager at the time I was staying she was very rude to me and I had to wait for almost 1 and a half hours for her to get back to me.<U+B200>The hotel itself is amazing and facilities are great only down fall is the food and staff. The food for a 5 star hotel Very poor & the reception staff very rude apart from that I enjoyed my stay good location next to airport very convenientStayed in August 2017"
"448","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°The staff, the room and the greatly appreciated offer of a...¡±","<U+B198>The room rate was inflated due to the F1 event.<U+B200>The staff, the room and the greatly appreciated offer of a free extended stay to suit our itinerary..Stayed in September 2017"
"449","Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°Not happy¡±","<U+B198>I didn't get the room with the view to the airport as requested, very disappointing I got a room without any view , just a window in the toilet.Was room 1051 .Next trip I'm staying somewhere else, too expensive and no point on requesting anything previously.Stayed in September 2017"
"450","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Beautful stay. Walk through airport to hotel great for in transit guests.¡±","<U+B198>I thought the bar fridge could have been better stocked. There was not enough milk or normal tea bags.  Just three little milks and two ordinary tea bags. I thought the buffet breakfast could have been better.<U+B200>Beautiful luxurious rooms. I loved the little extras provided- creams, shampoo, lavender mist for your pillow to help you sleep. Large comfortable bed. Everything was spotlessly clean. I will definitely be back.Stayed in August 2017"
"451","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°A wonderful experience. Will come again next time.¡±","<U+B200>The club house staff are wonderful.Stayed in September 2017"
"452","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","7.9","¡°We initially booked this hotel for one night, as it is...¡±","<U+B198>The layout of the hotel was odd. We had Room 475, which you would think is on the 4th floor, which it is, except that you go to the 2nd floor, then go for a walk along winding corridors, until you come to another lift which then takes you to the floor you require. So a lot of walking was involved, which, after a day walking around Singapore, is the last thing you want. But it was not life-threatening, so not too bad.<U+B200>We initially booked this hotel for one night, as it is within the airport complex, and we were flying on to Darwin the next day. However, our travel agent made a mistake, resulting in us having to stay a second night. We also had an early check-in, at S$160, which was worth it as we could sleep in a bed immediately after getting off the plane - on which I cannot sleep. The room was large and well appointed, with a big bathroom, a desk and a king size bed. The air-conditioning worked well, as it has to, in Singapore. A 5 minute walk takes you to the MRT, which in turn takes you to the centre of Singapore via a 40-minute, $5 return train ride. A taxi is quicker but 6 times the price. And of course, we had only a short walk to check-in at the airport when we flew on to Darwin. Would seriously think about saying there again.Stayed in September 2017"
"453","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Twin Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Good¡±","<U+B200>Excellent food nice staff and locationStayed in September 2017"
"454","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.3","¡°Quietness & the pool¡±","<U+B198>When I first got into the room, there's hair on the bed. We did not inform the hotel but felt a little surprised & erhmmm... <U+B200>Quietness & the poolStayed in September 2017"
"455","Austria","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.2","¡°location, location, location¡±","<U+B200>location, location, locationStayed in September 2017"
"456","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Relaxing - great nights sleep.¡±","<U+B200>Great room and could not even hear the plans.Stayed in August 2017"
"457","USA","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Walking distance to the airport and very comfortable room with great amenities.¡±","<U+B198>It would have been nice to have an iron.Stayed in September 2017"
"458","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","8.8","¡°Great location when transiting through Singapore¡±","<U+B198>layout of our room, not sure about other rooms layoutsHaving the bathroom between the bedroom and the outside windows does not allow you to open the blinds when using the bathroom.<U+B200>The hotel is in a great location when transiting through Changi airport. The room was great (business king), bed was excellent, great pool. Plenty of choices at breakfast. Staff were very informative and friendly. Aircraft and ground noise is very minimal leaving you to have a peaceful quiet sleep.Secure access to our buildingStayed in September 2017"
"459","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Comfortable, clean and spacious with fabulous views of the airport¡±","<U+B198>In room dining menu had limited healthy options<U+B200>The size of the room, comfort, cleanliness and view of the airportStayed in September 2017"
"460","Slovenia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Super close to airport¡±","<U+B198>More signage in airport needed for hotel<U+B200>Super close to airportStayed in August 2017"
"461","United Kingdom","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Served its purpose, ie. to prepare for 13 1/2hr non-stop flight to London Heathrow!¡±","<U+B198>The fitness-centre is poorly equipped & designed.<U+B200>No commentStayed in September 2017"
"462","Australia","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Excellent location, excellent staff, really good rooms¡±","<U+B198>nothing, it was great.<U+B200>The room and quality of the hotel is top notch. The massive bath tub with the wall of glass was divine. The hotel provided exceptional facilities and service in the perfect spot if you just need to stop for a day or two.Stayed in August 2017"
"463","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°A great place to spend the night when you fly in late and fly out early.¡±","<U+B198>Breakfast was basic.<U+B200>Very stylish for an airport hotel and so convenient.Stayed in September 2017"
"464","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Very relaxing.¡±","<U+B198>Nothing to dislike.<U+B200>Everything.Stayed in September 2017"
"465","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°So accessible to airport & excellent facilities.¡±","<U+B198>New business accommodation is not as "" warm"" as premier rooms in older section of hotelStayed in September 2017"
"466","Australia","<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°There was no halal food for us to order.¡±","<U+B198>There was no halal food for us to order.Stayed in September 2017"
"467","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","8.8","¡°Rooms were a little small.¡±","<U+B198>Rooms were a little small.Stayed in September 2017"
"468","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","8.3","¡°Expensive hotel convenient to airport.¡±","<U+B198>We did catch an uber into the city to explore a little more and because it's attached to the airport, you have to go to the uber pick-up spot at the airport - it was just a little complicated finding it.  While super convenient to the airport, it was also a bit pricey (almost $300 USD).<U+B200>We booked our room with breakfast included and the breakfast buffet was great.  Huge range of options and opened at 6am which allowed us to eat before catching our flight home.  You can walk straight from Terminal 1 into the hotel and take the airport tram if you're in a different terminal.Stayed in September 2017"
"469","Israel","<U+2022> Business trip<U+2022> Group<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Resort in the heart of Changi T3¡±","<U+B198>construction work<U+B200>resort in the middle of T3Stayed in September 2017"
"470","East Timor","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Crowne Plaza ¡±","<U+B198>Hand shower cracked and leaking<U+B200>Convinenient after landing at 11:39pmStayed in September 2017"
"471","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Crowne Plaza is the perfect location for a short stopover. It is readily accessible and comfortable.¡±","<U+B198>The open walkways leading to the rooms. Clearly this is the original design and could not be changed, but in the middle of the day it is very hot after stepping out of an air conditioned room or building.<U+B200>We had a Club room on level 8. It was very well appointed and comfortable. The long bench for luggage is extremely convenient as several suitcases can fit on it.The food offerings in the Club during happy hour were very tasty and there was good variety. Staff are pleasant and helpful. The pool area is beautiful, and both it and the spa are located on the same level as the Club. Our layover was very short (only 12 hours) so this hotel was ideal. However we would like to return so as to enjoy the facilities over a longer period.Stayed in September 2017"
"472","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Ideal for airport transit¡±","<U+B200>Ideally located for airportVery comfortableAdvance requests fully metStayed in September 2017"
"473","France","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°perfect luxury hotel for transit, specially the distance...¡±","<U+B200>perfect luxury hotel for transit, specially the distance from and to airport just take steps away.Stayed in September 2017"
"474","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Expectations around airport hotels are generally not great...¡±","<U+B200>Expectations around airport hotels are generally not great but Crowne Plaza Changi beat my expectations. Easily accessible, quick check-in / out, clean functional room, excellent executive lounge and pool.Stayed in August 2017"
"475","USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Twin Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Perfect for overnight for connecting flights¡±","<U+B200>We found the hotel quickly and easily from the arrivals area, with well-placed signs. We had a comfortable, cool, quiet night's sleep - so valuable! Next morning, we easily walked back to the departure terminal for our onward flight. We had no plans for visiting the city this trip, but noted the subway station in the airport that would make that tour easy. The breakfast buffet was elaborate, with something for every taste.Stayed in September 2017"
"476","United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°The stay was enjoyable but would have been better if the food was halal.¡±","<U+B198>I wanted to pay by cash as my credit card was going to be cancelled shortly after my hotel stay but coz I was late in checking in, the hotel charged directly through my credit card.Being a hotel in the airport, it would be nice to have the food catered for international tourists.  I was disappointed that the food was not halal which limited my food choices quite abit.<U+B200>The location was nice. The facilities was nice, the room was very comfortable and totally enjoyable.Stayed in August 2017"
"477","Italy","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Excellent stay¡±","<U+B200>Execllent for a short stay after a flight from Hong Kong before taking the boat for Pulau Bintan. Excellent facilities and breakfast. A bit pricey though (Euro 212, including taxes). The hotel is a 5/10 minutes taxi ride from the ferry terminal to Indonesia.Stayed in August 2017"
"478","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Great staff¡±","<U+B200>Great staffStayed in September 2017"
"479","USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Good location for transit¡±","<U+B200>Easy to get to/from hotel to airplane gate. Room and bathroom very spacious. My only complaint is that the restaurants/bars did Not accept payment in any currency other than SD. This required changing money at unfavorable rates. Fortunately I had prepaid my room and I opted to eat in one of the many terminal restaurants which are very good and accept foreign currency.Stayed in August 2017"
"480","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.6","¡°Very comfortable bed, with great in room facilities.¡±","<U+B198>Restaurant and food service was expensive.  The buffet was good with extensive selection, but I'd much prefer a al carte (S$60/person but they had a half price promotion).  Wine is prohibitively expensive in Singapore.<U+B200>Very comfortable bed, with great in room facilities.  Loved the spa bath -- just a good way to relax after a long flight.  Room was very quiet -- no noise from airport at all.Stayed in September 2017"
"481","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.6","¡°Loved the location & luxury¡±","<U+B198>Better view<U+B200>Space in the roomStayed in August 2017"
"482","Australia","<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°A great place to stop for the night on our long journey we will always stay here on the way through¡±","<U+B200>Very co operative thank uStayed in September 2017"
"483","Qatar","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Highly recommended. Worthy of being voted best airport hotel.¡±","<U+B200>Superb room layout and the bathroom is excellent functionally and aesthetically.Stayed in September 2017"
"484","Russia","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","8.5","¡°Too expensive for this option¡±","<U+B198>humidity and a smell in a corridor<U+B200>everything is very comfortableStayed in September 2017"
"485","Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°the best connectivity to the airport¡±","<U+B198>time schedule for swimming pool should be extended until 10:00 pm so guests can still enjoy swimming especially when you arrive from a late flight.  Thank you!<U+B200>the best connectivity to the airportStayed in August 2017"
"486","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Love the stay there¡±","<U+B198>that the bill is not inclusive of hotel tax so there was a additional charges of $50plus<U+B200>Comfy bed and pillow. Love the bathtub! amazing!Stayed in September 2017"
"487","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°very easy to go from airport and staffs are so friendly.¡±","<U+B200>very easy to go from airport and staffs are so friendly. but also outside swimming pool is clean and cool. valuable to stay there.Stayed in August 2017"
"488","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Good place to stay when travelling.¡±","<U+B198>Didn't really like thenlunch we had at the hotel.<U+B200>Walking distance from airport. Compfortable bed.Stayed in September 2017"
"489","USA","<U+2022> Business trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Very convienient and clean.¡±","<U+B198>The rooms are small and narrow. After check in it is a long walk to the room and they can be hard to find.  Expensive, but everything in Singapore is expensive compared to other SE Asian countries.<U+B200>This hotel is all about location.  It is connected to terminal 3 and the sky train that goes to terminal 1 and 2.  You never have to go outside or spend more that 10 or 15 minutes to get to the hotel no matter what terminal you arrive at.Stayed in September 2017"
"490","New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Enjoyed my first time felt refreshed ready to take on my next long haul flight.¡±","<U+B198>The minimal lighting this is not helpful for someone like me who is partially sighted.Potentially accidents waiting to happen.<U+B200>Bed excellent!Stayed in September 2017"
"491","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°Checked in and were upgraded to a better room which was a...¡±","<U+B200>Checked in and were upgraded to a better room which was a very pleasant surprise. Hotel is excellently located at the International Terminal and is an easy walk to get to!Fantastic place if you are a stopover - we will definitely stay here again.Stayed in August 2017"
"492","Australia","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Stay was very comfortable and easy excess to airport loved it¡±","<U+B198>Nil<U+B200>Convince for travel , clean , well maintainedStayed in August 2017"
"493","Greece","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°I payed 17% more than your website quoted due to Singapore tax, your website has a misleading price¡±","<U+B198>Misleading price, the added tax charged by the property was not stated on your website. Very disappointing.Stayed in September 2017"
"494","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°So close to terminal 3 , excellent for early morning flight...¡±","<U+B200>So close to terminal 3 , excellent for early morning flight with 7 month old babyStayed in September 2017"
"495","Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°It was pleasant and easy accessibility to the airport.,expensive compared to other ne¡±","<U+B198>We expected more in terms of hospitality from staff, my membership was not even recorded and I had to write back and query. Haven't received a reply yet .<U+B200>Just the location and convenienceStayed in August 2017"
"496","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°fabulous hotel  - arrived on a night flight from HK and it...¡±","<U+B200>fabulous hotel  - arrived on a night flight from HK and it was wonderful to walk just a few steps to the hotel :).Stayed in August 2017"
