"","X","nationality","tags","score","content","content_detail"
"455",455,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Location next to the beach, restaurants & bars.¡±","Room decor and quality was of a cheap - star hotel Location next to the beach, restaurants & barsStayed in May "
"456",456,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.6,"¡°Condition of resort¡±","The resort is under maintained and totally not worth the amount paid for the stay The view overlooking the beachStayed in May "
"457",457,"Germany","<U+2022> Business trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",6.3,"¡°Nice for a holiday, less ideal for work¡±","No WiFi in the rooms!!! Great social awareness Environmental encouragement, employing people with special needs Clearly an employer with a conscience Good job Also, it's right across the road from the beach Can't beat that!Stayed in May "
"458",458,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Overall nice....¡±","Waiting area at reception hall Everything niceStayed in April "
"459",459,"Poland","<U+2022> Business trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights",10,"¡°Unforgettable experience¡±","Lack of wifi in the room! Nature, swimming pool, atmosphere Best hotel I've ever visitedStayed in May "
"460",460,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°Needs major improvement¡±","This wasnt the first time to this resort My first experience was lovely, no complaints so i decided to booked again the same room type Last weekend, I stayed at room  for  days  night(sun/mon) I had a broken shower handle The room has no plactic bag for the bin When i checked in the swing at the rooftop was dirty with lizard dungsi had to turned over the cushion The seats at the rooftop was dusty On top of that, there were a cigarette near the switch, the cleaner has forgotten to throughly clean the entire rooftopHaving said all of the abv, i never req for a rm change as i do not want to trouble myself and my frens After my nd visit i personally feel that he resort needs an overhaul revamp eg repaint work-There were moses growing near the wallsneed to consider a glass top shelter for rooftop roommgmt might want to consider revamp the rooftop jacuzzi It cumbersome to get maintenance to come everytime the breakfast area needs to be revamp, it looks old and spread is very little The only nice item in the breakfast is the potato dish and choco croissant I like the landscape pool and the resort is overviewing the sea choco croissant is awesomeStayed in May "
"461",461,"Australia","<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°No wifi in the room¡±","No wifi in the roomStayed in April "
"462",462,"Singapore","<U+2022> Business trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°My special request were completely ignored.¡±","My special request were completely ignored Did mentioned that my Wife was pregnant and preferably having a room nearby a lift lobby but no, I was given a room at the most corner of the level right at the end It was frustrating to even see the sight of dark forest instead of having a view of the beach sideStayed in May "
"463",463,"Netherlands","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",5,"¡°Average hotel¡±","Room was small and not clean!Stayed in April "
"464",464,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°Convenient stay near Sentosa attractions¡±","Everything nearby closes by :pm Location was convenient and right on the beachStayed in May "
"465",465,"India","<U+2022> Business trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.5,"¡°Best resort at affordable price¡±","Roof top view ViewStayed in May "
"466",466,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.6,"¡°Not with the price at all ! Rather stay at RWS itself ¡±","room was not properly maintained! Super disappointed at the condition of the room I was given It was dusty, broken and old Lights was not working, broken swing, missing towels, broken shower, dirty towels, dirty sun deck Extremely poorly maintained room Hotel was filled with insects in the night! :(  Friendly staff, great view Stayed in May "
"467",467,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",5.8,"¡°The fact that they help some young mentally challenged...¡±","The resort units certainly are overdue for refurbishment The fact that they help some young mentally challenged people this lovely gesture certainly made up for what is a rather tired bulding however the pool was magnificent and the breakfast was reasonable, the location is also excellent,Stayed in May "
"468",468,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 7 nights<U+2022> Submitted via mobile",8.8,"¡°recommended for a budgeted family vacation¡±"," Croissant and honeydews!Stayed in May "
"469",469,"Indonesia","<U+2022> Family with young children<U+2022> Deluxe Adjoining Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°The swimmingpool was great and the location was beautiful!¡±","The rooms are small, old and very moist The swimmingpool was great and the location was beautiful!Stayed in April "
"470",470,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",8.3,"¡°good Value¡±"," Perfect location, easy access to the city and across the road from beach  Beautiful poolStayed in May "
"471",471,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",5.8,"¡°Experience at Siloso Beach Resort..¡±","Wi-Fi facility available only in st floorSo everytime we need the Wi-Fi had to come down to restaurant for it It is difficult for families having kids to bring them down every now and then The rooms are small for the value of money paidIt is suitable for couples and not a family with kids  Breakfast is average, could be better for the money paid The pool is very good and relaxingLocation opposite to Siloso Beach walk and Resorts world Sentosa is convenientIf you are looking out to spend a lot of time in RWS, you could consider Silosa Beach Resorts It is walking distance to beach station The staffs are friendly and promptStayed in May "
"472",472,"India","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",4.6,"¡°Not satisfactory, not coming back¡±","The room given to me was small and had a view of the resorts water tank It was like a solitary confinementStayed in May "
"473",473,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Nice view.¡±",")Each time before n after usingJacuzzi tub need to call svc  man to drain out n close out drainage pipe )ironing board is worn out,anytime accident may happen if broken Nice viewcan be improved by cutting off high trees blocking sea viewStayed in May "
"474",474,"India","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",2.5,"¡°Swimmering pool¡±"," Swimmering poolStayed in May "
"475",475,"India","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",2.9,"¡°Swimming pool.¡±","Rooms very dirty  not a star property Breakfast  below average  Harldly has any spread  Very untidy place  Swimming pool nothing elseStayed in May "
"476",476,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",6.7,"¡°HAVE A GOOD STAY FOR A SHORT STAYCATION¡±","RECEPTION STAFFS NOT REALLY HELFFULStayed in April "
"477",477,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Swimming pool.¡±","No WiFi in rooms Swimming poolStayed in April "
"478",478,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Comfortable and relax stay¡±","There should be  dressing mirror in the room so we need not always go to the bathroom Also hope to have free WiFi in the room and not outside the room Maybe few more small towels too Location is convenience with tram outside the hotel Breakfast buffet is widespread especially the crossiant bread and cube toast and prata and the yogurt with good services by the waiters n waitresses The clear the plates promptlyStayed in May "
"479",479,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",3.8,"¡°Bad experience, waste my 2.5k-3k sgd.¡±","Poor breadfast, poor customer services, poor gym equipment, poor  staff attitude, poor room standard(aircon not cold), reception reply me whether want to borrow his fan!!!Remove  sets of toiletary, replace  set only The hot stream facilityStayed in April "
"480",480,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night",7.5,"¡°lousy breakfast¡±","lousy breakfastStayed in May "
"481",481,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",8.3,"¡°Living near nature with modern comforts.¡±","Unfortunately, some retrofitting work was being carried out in the room next door and there was noise coming from it I like the rustic ambience, especially the spring water pool Made me feel like I was swimming in a river Enjoyed the complimentary eco tour of the hotel, a unique featureStayed in May "
"482",482,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°A great surprise birthday staycation for a friend. Enjoyed the stay! Relaxing & comfortable!¡±","Bath robes were not available in our room and slippers The view in thr room was spectacular! The pool is wonderful too!Stayed in May "
"483",483,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°The pool is superb.¡±"," The pool is superbStayed in May "
"484",484,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",6.3,"¡°Pros & cons¡±","We were given rooms in Level , while we requested for  or  or th floor to have a better view of sea They said you must put up request while doing the bookings They had a standard statement, all room are booked we only have rooms in level  Room was maintained neat and clean We enjoyed the stay Breakfast was good Laundary and iron cost is reasonable SGD  per wash even in city it is expensive this resort had good dealStayed in May "
"485",485,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",5.8,"¡°The natural spring pool and waterfall¡±","The hotel was slightly run down Completely no phone reception in our room The natural spring pool and waterfallStayed in May "
"486",486,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.2,"¡°Unpleasant¡±","The hotel was very dirty with water all around the place due to a leakage from the roof The break fix was very unorganized guests couldn't go to the restaurant It was a very unpleasant stay it was only the Location 'Sentosa'Stayed in May "
"487",487,"Netherlands","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",4.2,"¡°Not a good hotel¡±","Rooms are very small and not clean It seems like nobody didnt clean it a long timeStayed in May "
"488",488,"New Zealand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°Sentosa Resort worthwhile stay in Singapore.¡±","Room could have been cleaned better Underbeds were a little dusty but overall good Resort is placed in a good area on Sentosa Very easy to travel to and from with the island facilitiesStayed in April "
"489",489,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.6,"¡°Bed is comfy.¡±","What I reserve based on the picture from the net is with a bathtub but it did not come with one (I still paid a third higher tier price base on the website) Bath room is bad- shower head not head to hold when shower and the door is with a big gap that allows the shower to spill out and eventually got the hygiene paper wet No hand / face towel provided No bath robe provided My window view is the hotel garden with dead tree and weeds growing I staying at the th storey (hotel is th stores high) but the sea view is blocked by overgrown trees Fridge not working properly, as the freezer compartment is accumulated with dry ice Bed is comfy CleanStayed in May "
"490",490,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.6,"¡°Perfectly quaint¡±","Nothing Awesome area in Sentosa, we think the best part of he island with the beach being less than M away, sunsets and bars are plentiful Beautiful spotStayed in May "
"491",491,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",8.3,"¡°Breakfast menu¡±","Breakfast menuStayed in May "
"492",492,"Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",3.3,"¡°Good location, facility is old and in need of refurbishment.¡±","The cleanliness and upkeep of the room and toilet Seriously in need of refurbishments LocationStayed in May "
"493",493,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Great spot eat elsewhere¡±","Breakfast was very ordinary Location was sensational Easy to get around Sentosa and into Singapore on the monorailStayed in May "
"494",494,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.8,"¡°So Far so good¡±","Bed too hard to sleep wifi unable to use even said only can use only at level  and  mini fridge not claen and remain few cucumbers and half bottle of mineral waterguess was the previous guest left over hotel room phone was spoil so I need to walk over from level  to level  for my room request :( Eco-environment :)Stayed in May "
"495",495,"New Zealand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 7 nights<U+2022> Submitted via mobile",10,"¡°Stunning place to stay¡±"," The poolStayed in April "
"496",496,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",5.8,"¡°momentous.¡±","I caught a serious ear infection from the pool There was neither chlorine or salt in the water, so I wonder about the local health requirements Four days later I recovered with the help of the medical staff of a cruise shipStayed in April "
"497",497,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",6.7,"¡°Room is spacious enough for my toddler to run around.¡±","Gym room is stuffy Breakfast spread is not appetising Room is spacious enough for my toddler to run aroundStayed in April "
"498",498,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 6 nights",9.6,"¡°Beautiful hotel in an incredible locations.¡±","Slightly outdated and a little run down  Breakfast buffet was sub par for an asian hotel Beautiful hotel in an incredible locationsStayed in April "
"499",499,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Close to nature and near the beach....¡±","Only the size of the room booking was made late so we had to settle for the deluxe rooms wished we had the family room The pool wz spring water as excellent and the hot jacuzzi superb and super eco-friendlyStayed in April "
"500",500,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°overall a good stay but wifi for the ""normal"" rooms will be a plus point¡±","Wifi for all rooms pleaseWanted a movie marathon for the night via chromecasting but had no wifi in roomOr could upgrade to tvs with usbs For the location, the price is justifiedOverall a good stayKids love the poolStayed in May "
"501",501,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",6.3,"¡°This hotel needs to move with the times¡±","Many many thingsits and singapore and the world is wired upbut there was no wifi in the roomseven our data cldnt be used in the roomsTV is ood fashioned and smallif i wanted to go off the beaten tracki would have travelled outside singaporethe spread at breakfast was very limitedno noodles rice etci wldnt go back again I like the pool and i like that a lot of the staff were those who had special needaKudos to the hotel for that!Stayed in May "
"502",502,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",6.7,"¡°A very relaxing and enjoyable staycation!¡±","There was nothing that I am not happy about Freshly croissant was fantasticStayed in April "
"503",503,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",5,"¡°It was nice, but the place needs alot of improvements¡±","Cleanliness not so good Ecopool and the ambienceStayed in May "
"504",504,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°Bed¡±"," BedStayed in May "
"505",505,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Very good service from the hotel staff in general.¡±","The breakfast spread could hv bn better It is ok to charge a little bit more for breakfast if you have a bigger and better spread Very good service from the hotel staff in general Very accommodating The restaurant offers halal food, and this is the main reason why I keep coming backStayed in May "
"506",506,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Tou must change your expectations.¡±","The gym smelled like the molds have been working out there alot The stationary bike has been reported to start a tetanus epidemicTheres a condiment area in the restaurant Take the salt and use it on the food Love the sustainable efforts and employing people with special needs I did not find that it got in the way of the service level, which was pretty decent Not luxurious, even theough the price per night is Marina Bay Sands levelNatural spring pool is big so it doesnt get crowded even on the long holiday that we stayedStayed in May "
"507",507,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",6.7,"¡°Unless its on super promo, i will never step foot inside again¡±","The walks were covered with mold The staff were very friendlyStayed in May "
"508",508,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Adjoining Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Nice pool, comfy room¡±","Ants in the room, staff didn't make up the room (had to call up reception to request) Nice pool, comfy roomStayed in May "
"509",509,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°The view and the pool¡±"," The view and the poolStayed in April "
"510",510,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Siloso beach resort a good choice.¡±","Just breakfast anything else were good We wish we can find rice/ fried rice or cereal for breakfast Breakfast foid were too simple Compare to the price of the hotelStayed in April "
"511",511,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Good¡±","Small bathroomStayed in April "
"512",512,"South Africa","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights",6.7,"¡°Hotel needs a complete overhaul¡±","We found that this property REALLY could use a major face lift  The hotel is run down & in need of lots of maintenance to return it to it's former glory  The location is lovely & the special needs staff are all wonderful  However, the buildings & rooms are old & in serious need of updating  The carpets in the lifts smell from people getting into the lift whilst they are wet - the hotel should consider removing the carpets  The whole hotel, right from reception needs an over haul  Also, if visitors are expecting a huge buffet spread for breakfast, they should perhaps book at another hotel as breakfast is very basic & does not cater to the western diet We found it admirable that hotel employs special needs staff & all the staff were absolutely lovely to deal withStayed in April "
"513",513,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",10,"¡°Pool, Sun, and a view of the beach!¡±","Pool rocks are a little slippery Stayed on level , which is right in front of the pool! Watch out for the peacock roaming around the kids loved it! Make sure you grab a chance to go to the roof, and watch the boatsStayed in April "
"514",514,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Adjoining Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.5,"¡°The rooms were a bit dated and in need of renovation soon as...¡±","The rooms were a bit dated and in need of renovation soon as the wallpaper was peeling and it was a bit oldStayed in April "
"515",515,"India","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7,"¡°Restaurant food¡±","Restaurant foodStayed in April "
"516",516,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",3.8,"¡°I like the swimming pool.¡±"," It caught me by surprise that my booking charges stated in the email doesn't include service charge and tax I only realized when I checked in Most website will give the complete amount with everything included on the final figures so that I can do a proper comparison against other site But bookingcom omitted it out which display a lower figure This has hinder my decision making Not very honest  When I email to the hotel regards to the carpark facilities, I was only allow to park outside their hotel simply becoz I did not booked direct from them Only guest booked direct from them will be allow to park in their hotel on a first come first serve basis Their wifi is only available at common area such as level  n  There isn't any wifi available in the room The room is pretty old I booked for  nites, but the complimentary mineral water was only given in the room for  night Tv is so small Gosh! I have to sit infront of the bed to watch directly There is no power point available at the bedside table for hp charging I like the swimming poolStayed in April "
"517",517,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°eco friendly ...hotel that have special needs staff..thumbs up for that...but no wifi in the room¡±","no bathroben worse still no wifi in the roomst time going to hotel no wifi i like the soap in the bathroomStayed in April "
"518",518,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",8.3,"¡°Wonderfull Eco resort stay¡±","The rooms were clean and comfortable but very basic Lovely hotel with exceptionally friendly staff and a fabulous pool that makes you think you're in the middle of a rain forest with the lush vegetation and noisy cicadas The Eco tour of the site was very informative and it was wonderful to see so many young adults with special needs employed at the hotelStayed in April "
"519",519,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Nil¡±","Nil The place is quiet which is great! However I wish there were more varieties of food especially for breakfast and do keep track of the cleanliness of the plants infront of the food area Stayed in April "
"520",520,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Relaxing¡±","No videt in bathroom AmbienceStayed in March "
"521",521,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",9.6,"¡°The bed was comfortable.¡±","The level of the TV will be better if can place higher The shower door was not good as water is flowing out nenaeth the shower glass door Not towel bar and hook to small to place the towel No small towel Tap water kept changing from hot to cold and cold to hot, need to keep adjust the tap when shower The bed was comfortable The placing of the switch was very good and easy to reach at nightStayed in April "
"522",522,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Great Anni spent with family.¡±"," Great spread of halal buffet Food  all around the corner Great entertainment n beachSuper friendly staffStayed in April "
"523",523,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",7.5,"¡°Cool location, nice crossiants and see squirrels, peacocks and walk to the beach every day!¡±","I did not like the sewage system of the bathroom, it seems that late at night, I can hear the water dripped drop by drop But once I fall asleep, I cannot hear it I like that the eco green initiatives of this resort and the perfect location of it as it's literally next to the beachStayed in April "
"524",524,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",5.4,"¡°Would not stay here again although location was great and staff did their best.¡±","The rooms were very basic and in need of repair although the beds were very comfyFixtures and fittings were rusty with some hanging off the wall The whole place smelt damp with visable mould in the bathrooms Staff were extremely helpful Breakfast was good Pool was greatStayed in March "
"525",525,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Peace and quite hotel near the beach and surround by garden¡±","the room require renovation as it is getting old As such, the room charges should be cheaper Overall it is a good stay The garden concept is very goodStayed in April "
"526",526,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Amazing hotel at affordable price¡±"," It's nature orientedStayed in April "
"527",527,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",2.5,"¡°The airconditioning at our room was really bad.¡±","The airconditioning at our room was really bad We did not fall asleep  at all on our first night as it was really hot! Our  year old daughter was crying non stop as she was not comfortable as well We called many times to report the issue The maintenance guy came around pm and checked the temperature and he did not even bother to talk to us He just kept on checking the room temperature for  to  minutes and left He said he will be back but he never came back We waited fo him tocome back I called the guest services again at around am and they just gave us a fan! I requested for a room change but unfortunately they asked us to wait until pm It was really a horrible service as they did not prioritize us the mere fact that we have a toddler with us They did not call us to check how was everything Until on our last day, we never received an update on the room change  We just survived our whole  days on the resort with a fan on the room! Honestly, it was a bad experience and we wont be returning to the resort or recommend it to anyone we know Nobody from the resort apologized for the inconvenience until the day we checked out And what worse was that we paid for the whole amount while all the time we stayed on the room that is not cool and with fan!Stayed in April "
"528",528,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",2.5,"¡°book at your own risk¡±","too much to noteStayed in April "
"529",529,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",8.3,"¡°Breakfast is nice with nature atmosphere.¡±"," Breakfast is nice with nature atmosphereStayed in April "
"530",530,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Like the resort being eco.¡±"," Like the resort being ecoStayed in April "
"531",531,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Croissants tasted fresh on my 2nd morning breakfast!¡±"," Croissants tasted fresh on my nd morning breakfast! Saw peacocks around the premises too!Stayed in March "
"532",532,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°We enjoyed so much for a night with family. The pool and the location by the beach is awesome.¡±","The breakfast has no proper selection like western Would loved to see alot of choices Loved the swimming pool and the staff are friendlyStayed in April "
"533",533,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Location¡±","Cleanliness of the room LocationStayed in April "
"534",534,"Singapore","<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°nice all¡±","No Comments Swimming pool, bear beach all over very niceStayed in March "
"535",535,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Wonderful getaway with your family¡±","The opened jacuzzi was not cleaned regularly The room airconditioning was good, the view at the jacuzzi was wonderfulStayed in April "
