"","X","nationality","tags","score","content","content_detail"
"499",499,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Room<U+2022> Stayed 1 night",9.2,"¡°For the view from the pool, you have to stay....¡±","The hotel is obviously massive so be prepared for lots of guests - The pool is pretty amazing with the best view of Singapore - but it is packed from early right till pm - we got upgraded to a nice suite with a nice view of the gardens - the amenities were great - Roberto cavalli creams etc in the roomStayed in November "
"500",500,"Romania","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Excelent!!! ¡±"," Luxury property, Infinity Pool, sky desk observatory Stayed in November "
"501",501,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°It was a perfect stay and trip for our family¡±","Nothing to complain Everything is so perfect We wish to stay longer Though this is not our first stay at this property Strongly recommended Esp our cleaner n operator Very efficientStayed in November "
"502",502,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Suite<U+2022> Stayed 6 nights",7.5,"¡°the pool is amazing¡±","We booked a suite and although it was large, d the pool is amazingStayed in November "
"503",503,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Overall a very fun stay.¡±","All perfect Beautiful location and poolStayed in November "
"504",504,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Amazing stay with Marina Bay- maybe book through another company.¡±","t friendly and spoke rudely on the phoneManaged to start the day with Bookingcom ruining it again for the second time Room was amazing, view was breathtaking with the sky view Infinity pool was the only reason to stay but the staff, service and comfort would be the reason to go back again We got a free upgrade to the club room with free extension of our am check out The hotel staff was all round amazing! Highly recommend not just for the pool but for the luxury as wellStayed in November "
"505",505,"Saudi Arabia","<U+2022> Group<U+2022> Premier King Harbor View Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",5.8,"¡°Nice¡±","Elevators so busy The fast chick in and outStayed in November "
"506",506,"Israel","<U+2022> Business trip<U+2022> Family with young children<U+2022> Premier King Room<U+2022> Stayed 1 night",10,"¡°perfect¡±"," enjoyed very muchStayed in November "
"507",507,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night",9.2,"¡°Rooms were very spacious and comfortable.¡±"," Rooms were very spacious and comfortableStaff were friendly and courteousFood was excellentStayed in November "
"508",508,"Germany","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°It's the Marina bay Sands!¡±"," What do you want more?Stayed in November "
"509",509,"United Arab Emirates","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier King Harbor View Room<U+2022> Stayed 6 nights",9.2,"¡°Enjoyable experience, I would stay again.¡±"," The view from the Infinity pool and rooftop restaurant is spectacular; The staff were super nice and friendlyStayed in November "
"510",510,"Russia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night",10,"¡°Everything, the stuff is great, perfect location!¡±"," Everything, the stuff is great, perfect location!Stayed in October "
"511",511,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°The hotel is amazing from service to location.¡±"," The hotel is amazing from service to location As is shown on the pictures, even betterStayed in November "
"512",512,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Sky View (3 Persons)<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Okay nice¡±","The internet is so slow even the nd day I pay $ for fast speed The poolStayed in November "
"513",513,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°You feel like part of a production line, very little...¡±","You feel like part of a production line, very little personal serviceStayed in November "
"514",514,"Japan","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Good access and nice pool¡±","Nothing Good access: MRT station is located under this hotel Wonderful pool: Ony guests of this hotel can connect to this pool Stayed in November "
"515",515,"USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Sky View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Poor value for money¡±","Stunning design of building I only ate breakfast Overpriced for very bland food Breakfast is easy to do well They have not found the recipe yet There is a point where friendly but mediocre service and poor quality food detracts from the a<U+><U+C>wowa<U+><U+D> factor of the propertyStayed in November "
"516",516,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Harbor View Room<U+2022> Stayed 1 night",7.1,"¡°Did not meet expectations¡±","waiting in line to check in - very slowhotel too big Nice roomStayed in November "
"517",517,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°A pleasant stay at an iconic hotel.¡±","s messy and confusing to newcomers Our room was nice, loved the view over Gardens by the Bay, but the bathroom had a sewage smell (th floor) It was our wedding anniversary so the hotel left a lovely towel sculpture on our bed and a plate of chocolates  Every staff member was super polite and very good at their job Love the adults only section at the poolStayed in November "
"518",518,"Vietnam","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°A amazing view from skyview room.¡±","Roof facilities a bit overcrowded at weekend A amazing view from skyview roomStayed in November "
"519",519,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Garden View Room (3 Persons)<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°What we expected in terms of pool luxury.¡±","There was no milk in the fridge for tea The room was very basic, more so than other cheaper hotels we stayed in The lifts were quite slow Poor information provided surrounding gym Bed was very comfy View was amazing Pool facility was second to noneStayed in November "
"520",520,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°The housekeeper didna<U+0080><U+0099>t notice a note fr the previous guest¡±","s not worth the priceStayed in November "
"521",521,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Exceptional hotel complex.¡±"," Beautiful hotel complex Extremely friendly staff Very modern and efficient Amazing in room dining Amazing inifinity pool Best place to stay in Singapore We were given an upgrade as it was our honeymoon and were allowed to check in much earlier Excellent service Everything you need in Singapore!Stayed in November "
"522",522,"South Korea","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Really expensive, but far enough service¡±","Not all staff is friendly, need to more service for after check out, these days many hotel have some capsule coffee(exNespresso) but MBS is not Staff is friendly and consider well, swimming pool is great(of course),  garden view is awesomeStayed in November "
"523",523,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Deluxe King City View Room<U+2022> Stayed 2 nights",7.5,"¡°Worth experiencing for the pool and the view (not so much the room).¡±","We got upgraded to a Club Room but the staff neglected to tell us that it wasn't for the City View room which we initially booked We ended up doing one night in the Club Room facing Gardens By The Bay and then the next night we moved back to the original room we booked We really wanted to check out the pool and the view and it wasn't as crowded as we worried it would be -- but beyond that it's really quite expensive (and the Deluxe Room definitely isn't luxury) The view is amazing It doesn't disappointStayed in October "
"524",524,"Philippines","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night",8.3,"¡°very good¡±"," the magnificent structure of the buildingStayed in November "
"525",525,"Indonesia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Nice stay with early morning view of the garden by the bay¡±","Some guest use the elevators after swimming , sometime the elevator has wet floor Great location, nice view The room service is excellent Big room and well litStayed in November "
"526",526,"Poland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°Good stay but overpriced and inattentive staff¡±","Rather poor standard of staff - misleading information provided in regards to the poolOverpriced- for this amount you pay you can get more attentive and higher standard treatment in Singapore Definitely the one and the only stay in the hotel Excellent view from the windowHigh standard of the room Pool at the Hotel topStayed in November "
"527",527,"Gibraltar","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Twin City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Excellent stay¡±","Cost The pool and facilitiesStayed in November "
"528",528,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°A beautifull staff come and help us which with our a year...¡±"," A beautifull staff come and help us which with our a year infant she's also give us faster check in timeStayed in October "
"529",529,"Sweden","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Good for a one time stay, but not value for money¡±","Prices Roof top poolStayed in November "
"530",530,"Pakistan","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Amazing place and amazing mall¡±","Nothing Infinity pool and clubStayed in November "
"531",531,"Canada","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Great time¡±","Long lines for check in and out The poolStayed in November "
"532",532,"Bangladesh","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",2.9,"¡°Poor experience¡±","Improve facilities CheaperStayed in November "
"533",533,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Had an unpleasant experience with a red member of staff, who...¡±","Had an unpleasant experience with a red member of staff, who was not helpful Although in general staff were very friendlyStayed in November "
"534",534,"Vietnam","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Infinity Pool and it's price :))¡±","Long queues when check-in and for elevators :""< it's understandable Definitely the Amazing Infinity Pool in th floor, I could say I booked MBS only for privilege to access the pool LOL < It's truly amazingggg XDStayed in November "
"535",535,"Saudi Arabia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier King City View Room <U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.3,"¡°Location was excellent ¡±","Value of money is expensive The cost per night without break fast was almost SRPrivacy of the hotel, alot of people came only to see the hotel which make it crouded some times Location was excellent Near by the beautiful garden and the sea sideAt rhe same location,shoping center is wotin the same areaStayed in November "
"536",536,"Netherlands","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Harbor View Room<U+2022> Stayed 1 night",7.9,"¡°Amazing roof / pool, good room, OK staff.¡±","Without the rooftop, this is a pretty average hotel (for a  star) Service is more like  star quality The rooftop is amazing The infinity pool and jacuzzi's are probably one of the best in the world Ce La Vi Lounge also very nice Stunning views Food and beverage prices not as high as they could have been given the amazing viewStayed in November "
"537",537,"USA","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Wonderful and relaxing trip - wish I had taken advantage of all the perks¡±","t as good as expected for the price Comfortable bed Wonderful view Infinity pool was amazing!Stayed in November "
"538",538,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Average¡±","The price - the room does not reflect the price - the building is incredible- hotel is average - you are paying really to access the pool - better off staying elsewhere and marvelling at the exterior of the building which is amazing Infinity swimming poolStayed in November "
"539",539,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 2 nights",9.2,"¡°it was amazing i would definitely come back¡±","having to carry my key card for both of me and my wife to access anywhere Pool ,View, Location, Room Space and Food (Almost everything)Stayed in November "
"540",540,"Norway","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Deluxe Twin City View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.3,"¡°Beautifull hotell¡±","Very expensive Beautifull hotellStayed in November "
"541",541,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin City View Room <U+2022> Stayed 6 nights<U+2022> Submitted via mobile",5,"¡°Stay for 1 night a pool photo then leave¡±","t want to hear my complaint when I was there just told me I needed to upgrade at $ extra a night for same type of room Also full of selfie taking rude people Will never stay againStayed in November "
"542",542,"Netherlands","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night",10,"¡°excellent and it was not a stay but an experience! Yes really, an experience and a good one.¡±","that they came in my room a couple of times a day to clean it the luxuryStayed in November "
"543",543,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Beautiful views¡±","Not enough vegan and gluten free food options Beautiful viewsStayed in November "
"544",544,"Bulgaria","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Swimming in the clouds¡±","t have enough time We loved the view, the spacious room and of course the infinity swimming poolStayed in November "
"545",545,"Canada","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin City View Room <U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°Pool, the hotel is very nice and the access to the mall¡±","The elevator are slow and disorganized Pool, the hotel is very nice and the access to the mallStayed in November "
"546",546,"Israel","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Loved it.¡±","¡Á The roof top pool is a great experience In  h stay it's easy to attend the water laser show and the gardens by the bayStayed in November "
"547",547,"Russia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Overall ambience, location, view, service¡±","Cold water in the pool Overall ambience, location, view, serviceStayed in November "
"548",548,"Sweden","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Not worth the money.¡±","Not worth the money Cool and so but overratedStayed in November "
"549",549,"South Korea","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night",9.2,"¡°The best hotel ever!!!!!!!¡±","Nothing!! but price? It's  so expensive though The best hotel ever!!!!!!!!! Club room and honeymoon service was great! You have to stay here at least one day :)Stayed in November "
"550",550,"Poland","<U+2022> Leisure trip<U+2022> People with friends<U+2022> 2 rooms<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°view¡±","drinks in a pool bar viewStayed in November "
"551",551,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Deluxe King Harbor View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Worth a visit. Would love to visit again.¡±","Limited meal choices for vegetarians Excellent location Good facilities Access to shopping mallStayed in November "
"552",552,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Fairly ok¡±","I reserved for  rooms Only  room is available when we came and waited for  hrs to get  more room View from our roomStayed in November "
"553",553,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Amazing pool. But way Over priced¡±","Cost to much PoolStayed in November "
"554",554,"USA","<U+2022> Leisure trip<U+2022> Group<U+2022> The Grand Club King Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Lovely large hotel with excellent service.¡±","Too large of a hotel fir my personal taste Very friendly staff I enjoyed the club room and the staff at the club floor restaurant/barStayed in October "
"555",555,"France","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Harbor View Room<U+2022> Stayed 1 night",8.3,"¡°Great view, wonderfull swimming pool¡±","Check-in and check-out are very long and not well organised at all The view from the swimming pool is amazingStayed in October "
"556",556,"Luxembourg","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Not a luxury hotel !¡±","Rooms totally overpriced Pool area totally overcrowded with smell of chips and ketchup everywhere Not clean and not enough sunchairsFood and beverage are good but far too expensiveCheck In took  minutes Getting luggage to the room took almost  hoursA tourist attraction, a money making machine but not a  star hotel Splendid viewsStayed in November "
"557",557,"South Korea","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Club house¡±","Swimming pool so much crowd Club houseStayed in November "
"558",558,"United Kingdom","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.4,"¡°Experienced the hotel, dont think i will go back there¡±","t match the price tag, too big and noisy The locationStayed in November "
"559",559,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Sky View<U+2022> Stayed 2 nights",7.9,"¡°The facilities were v good esp w the view i.¡±"," The facilities were v good esp w the view ie pool, gym etcThe restaurants at MBS area were plentiful & top-notchedThe staff were friendly & helpful Especially cleaning staff ""Zhen Bao""Stayed in November "
"560",560,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Special Offer - Premier King City View Room <U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Honeymoon stay¡±"," It was our honeymoon and they made extra effort to make our stay so special !! Stayed in November "
"561",561,"Canada","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Wish my stay was longer. Very beautiful hotel with excellent service.¡±"," Room was nice and I liked the free toiletriesStayed in November "
"562",562,"Russia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night",8.8,"¡°we left a shirt inside room 2666 (November 10-11th), and...¡±","we left a shirt inside room  (November -th), and called the reception the same evening after checking out We could pick the shirt up but we we told that nothing was found in the roomStayed in November "
"563",563,"Canada","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier King City View Room <U+2022> Stayed 2 nights",7.9,"¡°A hotel to experience...¡±","Not sure if its worth what they charge considering many hotels in the world with that kind of view and luxury are about $ less, but  guess that's Singapore I got sick on the  -  included drinks and snacks The bed was like a cloud, the view was unbeatable, rooftop pool an experience, definitely a hotel to experienceStayed in November "
"564",564,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Very good¡±","The bar on top to much bang bang music to loud AllStayed in November "
"565",565,"Russia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Room<U+2022> Stayed 1 night",9.2,"¡°It's been 10 days but the deposit was not returned.¡±","It's been  days but the deposit was not returnedStayed in November "
"566",566,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Garden View Room<U+2022> Stayed 7 nights<U+2022> Submitted via mobile",8.3,"¡°Room was large and clean.¡±","Weren't able to get a private fridge to use Had to just clear top shelf of mini bar Extra rollaway beds were too expensive  each per night Needs more family room accommodation Room was large and clean Garden view from balconyStayed in October "
"567",567,"Canada","<U+2022> Leisure trip<U+2022> Group<U+2022> The Club Room King City View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°exceptionnal view and pool¡±","Elevators packed at peak hours Entire facilityStayed in November "
"568",568,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Overall, everything is great.¡±","Bathroom not as clean as expected, found little stain on the toilet seat I'm a bit demanding when it comes to bathroom, that's why I spotted and noticed whilst others don'tStayed in November "
"569",569,"United Arab Emirates","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Deluxe King Sky View<U+2022> Stayed 6 nights",9.6,"¡°Location, In-Room Dining¡±","Check-in Time at :pm Location, In-Room DiningStayed in November "
"570",570,"Czech Republic","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night",8.3,"¡°Great experience, but try once in a live is enough.¡±","Too much money for staying Hotel is very crowed, it's not very comfortable to enjoy view of the city from the pool on the roof with other hundreds of people Six lifts in each tower were too busy, we had to wait sometimes about  minutes to get in Since  pm was available only one reception of the three The view of the skyscrapersStayed in November "
"571",571,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Very helpful and friendly staff.¡±"," Very helpful and friendly staffStayed in November "
"572",572,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 2 nights",5.4,"¡°Very average¡±","Right from the beginning, there was no one to take our luggage We were a party of  with  children and  elderly people, and there was no one willing to help with our luggage It took more than  hour for us to check in This hotel is definitely not child friendly as the only activity for them is the swimming pool We had another  day reservations, which we actually cancelled and moved to another property We always travel in super luxury hotels, and for the price we paid for MBS, there are far more better hotels in Singapore We liked the swimming pool and the location of the hotelStayed in October "
"573",573,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 3 nights",8.8,"¡°It was a lovely experience but I am not sure that I would stay there again as it was very expensive.¡±","It was very expensive  It was annoying that you could not use the fridge in the room to keep things cold as you could not move the contents of the fridge without being charged as it was controlled by weight The facilities and options were very good  The room was very spacious and comfortableStayed in October "
"574",574,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Grand Club King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°An experience all under (and above) one roof!¡±","ve been here a few times and I would highly recommend! The experience is amazing - great location, phenomenal views of city and gardens and ports, great variety of food and shops!Stayed in October "
"575",575,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 5 nights",10,"¡°The room was large,modern and very comfortable the hotel was...¡±","Try to get a room in tower one or two as it is a fairly long walk from the entrance to tower three The room was large,modern and very comfortable the hotel was stunning but quite a hive of activity at some times some great restaurants you wouldn't have to leave the hotel to eat if you didn't want to explore a bit of SingaporeStayed in November "
"576",576,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 2 nights",9.6,"¡°Very good stay. Thank you.¡±"," Cleaniness, serviceStayed in November "
"577",577,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier King Room<U+2022> Stayed 2 nights",9.6,"¡°Breathtaking pool views over the city skyline.¡±","I missed the express check out via TV screen feature  The pool temperature changes depending on the amount of rainfall, so the could be rather chilly It could be heated it up on those rare occasions Also some parasols may be a good additional feature I enjoyed my fourth stay at MBS, its unique architecture, room size and the infinity pool Staff is very helpful and polite I plan to come backStayed in November "
"578",578,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King City View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Lots of walking.¡±","There was no parking at the hotel One has to trudge through a large shopping mall and a train station before you get anywhere near the hotel Feels like a factory, lacks the personal touch Pricy as well We had a free upgrade, the view was awesomeStayed in November "
"579",579,"South Korea","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Special Offer - Deluxe King Harbor View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Good¡±","Convenience inform Swimming poolStayed in November "
"580",580,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.8,"¡°The pool¡±","The lobby area need more chair and sofa The poolStayed in November "
"581",581,"Greece","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Twin City View Room <U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Kati monadiko¡±","Tpt Htan apla ola teleia apo to check in ews k to check out!monadiki empiria!ola eklpliktika!Stayed in November "
"582",582,"Spain","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room (3 Persons)<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",6.3,"¡°Not worth the money¡±","It was fine, just not as good as I expected for the price I paid I've stayed in lots of places and there wasn't anything exceptional enough to justify the high price The pool was cool But you can get a day pass and stay somewhere elseStayed in November "
"583",583,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night",9.6,"¡°Exceptional¡±"," - This is an iconic hotel in Singapore (and in the world)- One of the most amazing swimming pools in the world- The room was big and of excellent standard - Despite its size, all the check-in/ check-out is extremelly efficient and quick- Excellent location close to the harbour Good access to Gardens By The Bay and the ShoppesStayed in October "
"584",584,"Poland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 2 nights",10,"¡°The view of the city & Infinity Pool were outstanding!¡±"," The view of the city & Infinity Pool were outstanding!Stayed in November "
"585",585,"United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Twin City View Room <U+2022> Stayed 4 nights",9.6,"¡°Excellent we didnt want to leave!¡±","The Oro gold high pressure salesman in the mall avoid his offer of free moisturiser or demonstration He wont let you go and wants pressured answers as to why you dont want to spend  The room service was excellent and felt personal with extra tea bags left each day and beautiful towel creations all the staff were helpful and efficient Pool is spectacular and wasn't crowded when we used it Great waterfront light display each evening The gardens opposite were a delight and easy to accessStayed in November "
"586",586,"Kuwait","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",8.8,"¡°I liked Singapore and kind ppl there¡±"," Good location and viewHelpfull staffStayed in November "
"587",587,"Germany","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Special Offer - Deluxe King Harbor View Room<U+2022> Stayed 3 nights",7.9,"¡°An experience! But not quite as amazing as I had imagined.¡±","Service on roof garden very slow Prices for drinks etc quite high I had booked a room without breakfast so went to the nearby shopping centre to have it there Checkin took ages, there was a huge queue I was told that  people were checking in on that day (a Wednesday!) Room with garden view was absolutely fantastic! Huge room, well appointed Lovely bathroom Tea and coffee making and huge bed The best thing was the view to the gardens from the th floor!Roof garden and pool were lovely although quite busy and also I found the service there very slowShopping centre and MRT stops quite convenient, and lovely food stalls at shopping centre for affordable meals!Stayed in October "
"588",588,"USA","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe King Sky View (3 Persons)<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Will go back again definitely!!!¡±"," Beautiful hotel and awesome pool!!!Stayed in October "
