"","X","nationality","tags","score","content","content_detail"
"482",482,"Australia","<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°A great place to stop for the night on our long journey we will always stay here on the way through¡±"," Very co operative thank uStayed in September "
"483",483,"Qatar","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Highly recommended. Worthy of being voted best airport hotel.¡±"," Superb room layout and the bathroom is excellent functionally and aestheticallyStayed in September "
"484",484,"Russia","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.5,"¡°Too expensive for this option¡±","humidity and a smell in a corridor everything is very comfortableStayed in September "
"485",485,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°the best connectivity to the airport¡±","time schedule for swimming pool should be extended until : pm so guests can still enjoy swimming especially when you arrive from a late flight  Thank you! the best connectivity to the airportStayed in August "
"486",486,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Love the stay there¡±","that the bill is not inclusive of hotel tax so there was a additional charges of $plus Comfy bed and pillow Love the bathtub! amazing!Stayed in September "
"487",487,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°very easy to go from airport and staffs are so friendly.¡±"," very easy to go from airport and staffs are so friendly but also outside swimming pool is clean and cool valuable to stay thereStayed in August "
"488",488,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Good place to stay when travelling.¡±","Didn't really like thenlunch we had at the hotel Walking distance from airport Compfortable bedStayed in September "
"489",489,"USA","<U+2022> Business trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Very convienient and clean.¡±","The rooms are small and narrow After check in it is a long walk to the room and they can be hard to find  Expensive, but everything in Singapore is expensive compared to other SE Asian countries This hotel is all about location  It is connected to terminal  and the sky train that goes to terminal  and   You never have to go outside or spend more that  or  minutes to get to the hotel no matter what terminal you arrive atStayed in September "
"490",490,"New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Enjoyed my first time felt refreshed ready to take on my next long haul flight.¡±","The minimal lighting this is not helpful for someone like me who is partially sightedPotentially accidents waiting to happen Bed excellent!Stayed in September "
"491",491,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Checked in and were upgraded to a better room which was a...¡±"," Checked in and were upgraded to a better room which was a very pleasant surprise Hotel is excellently located at the International Terminal and is an easy walk to get to!Fantastic place if you are a stopover - we will definitely stay here againStayed in August "
"492",492,"Australia","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Stay was very comfortable and easy excess to airport loved it¡±","Nil Convince for travel , clean , well maintainedStayed in August "
"493",493,"Greece","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°I payed 17% more than your website quoted due to Singapore tax, your website has a misleading price¡±","Misleading price, the added tax charged by the property was not stated on your website Very disappointingStayed in September "
"494",494,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°So close to terminal 3 , excellent for early morning flight...¡±"," So close to terminal  , excellent for early morning flight with  month old babyStayed in September "
"495",495,"Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°It was pleasant and easy accessibility to the airport.,expensive compared to other ne¡±","We expected more in terms of hospitality from staff, my membership was not even recorded and I had to write back and query Haven't received a reply yet  Just the location and convenienceStayed in August "
"496",496,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°fabulous hotel  - arrived on a night flight from HK and it...¡±"," fabulous hotel  - arrived on a night flight from HK and it was wonderful to walk just a few steps to the hotel :)Stayed in August "
"497",497,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°This is the good life, man.¡±","Place was perfect EverythingStayed in August "
"498",498,"Taiwan","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°I love this hotel. They provide the wonderful service and all of they have good smile.¡±","If the room have the opener, I thing that will be better Good for everythingStayed in September "
"499",499,"Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Close to the airport.¡±","Buffet dinner has less options than ones in the downtown area Close to the airport Lots of restaurants nearby Near train stationStayed in September "
"500",500,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Ease of access to airport¡±","Nothing Ease of access to airportStayed in September "
"501",501,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Excellent¡±"," Airline viewStayed in September "
"502",502,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°Great place for a stop-over on our way home.¡±","There was nothing to dislike The hotel provided a mobile phone in the room which was yours to make and receive free calls internationally and encouraged you to take it with you when out and about and use the data to access maps, internet  etc - everything you would do on your own mobile only it was free  At the end of the visit you select erase data and everything, including any numbers called, are erased from the phone  This is a really useful asset provided by the hotel  There was also an amazing outdoor swimming poolStayed in August "
"503",503,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Easy to find a one night stay in the airport.¡±","It's not that clean for a  star hotel Easy to find a one night stay in the airportStayed in August "
"504",504,"Singapore","<U+2022> Solo traveller<U+2022> Premier Twin Room - Non-Smoking<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.1,"¡°Can't use the wifi¡±","Can't use the wifiStayed in August "
"505",505,"Australia","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Replace daking  around swimming pool¡±","Replace daking  around swimming poolStayed in August "
"506",506,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 1 night",9.6,"¡°Perfect location for an overnight stay to break up a long journey.¡±","Breakfast was very expensive so we went into the airport instead Walking distance to T & connection to other terminals, couldn't be closer  Pool was great, especially for playing hide & seek!Stayed in August "
"507",507,"Sweden","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 2 nights",9.2,"¡°We got a room overlooking the runway and my son really loved...¡±"," We got a room overlooking the runway and my son really loved thatStayed in August "
"508",508,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",2.5,"¡°Not recommended¡±","Cleanliness I was staying there for  nights with my brother Hotel was good but what I found in my room was cockroaches after they cleaned up my room Which was really disappointed and upsetting NothingStayed in August "
"509",509,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°It was perfect location for a 1 day stopover with late...¡±"," It was perfect location for a  day stopover with late flight in & early flight out  Staff were helpful & rooms were great!Stayed in August "
"510",510,"Germany","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Good for stop over, but quite expensive.¡±","Check in was the longest we have ever experienced! We waited for well over  minutes, there was a long queue and only  member of staff attending to clients, whilst others were apparently busy with other things After a long flight, it was frustrating to wait for so long without apparent reason Good location for transfer and stop over  Breakfast was very good and varied Staff very friendlyStayed in August "
"511",511,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Perfect for a night stay before early morning flight¡±","Rooms were very small and didn't like the glass door that lead to bedroom When you were sleeping and partner used bathroom it lit the whole room So close to terminalStayed in August "
"512",512,"Indonesia","<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°The place that i was stayed feel so convenient to meet my son & celebrate his birthday there e<U+009F><U+0091><U+008D>¡±","The closet without water pipe so not easily to clean the closet when need the boop e Clean & safety e<U+F><U+><U+D>e<U+F><U+><U+D>Stayed in August "
"513",513,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Excellent location , very good food and great service.  Rooms are lovely¡±"," The hotel is in a fantastic location if transferring through Singapore  Service was excellent  Rooms are very comfortable and cleanStayed in August "
"514",514,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Outstanding room design¡±","Bed a bit too firm Outstanding room designStayed in August "
"515",515,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°Good convenient hotel for an airport stopover, particularly...¡±"," Good convenient hotel for an airport stopover, particularly if arriving very late although rather over-specified and pricey for the leisure travellerStayed in August "
"516",516,"Thailand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°I love Breakfast¡±"," Close to the Airport ( min by walk from Terminal ) , The room is clean and comfortable, Good wifi and Beautiful breakfastStayed in August "
"517",517,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Good location¡±","No sound proof at all Good locationStayed in August "
"518",518,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Excellent - thank you !¡±","Not as sound proof for planes as expected Proximity to the airport excellent Very comfortable, lovely design of rooms Beautiful swimming pool and an unbelievable breakfast selection and qualityStayed in August "
"519",519,"India","<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",7.1,"¡°Good for a transit stop, but not for a longer stay.¡±","Service is very slow Had made my bedding requirements known at the time of booking, and reconfirmed before arrival,  yet those requirements were not met till about an hour after arrival and after several phone calls Room service clearance took forever I dont like leaving used trays with leftover food out in the passageway but had to do so Moreover the passage outside the room is like an open verandah You hear aircraft engine sounds (but not inside the room) and it can be hot and muggy and get you sweaty by the time you get to the lobby Nothing to beat the location for an overnight transit stop Check in was fast and courteous  Took the airport trolley with our baggage upto the room and kept it in the room to use the next day for our return to the airport Room service food was tasty and of good quality and served wellStayed in August "
"520",520,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.9,"¡°Quick transfer to the airport terminal. Good location. Clean hotel. However is on the pricey side!!!¡±","No concierge, had to sort out luggage ourselves which wasn't ideal with two small kids and  bags after a long journeye Good location, clean rooms, comfy bedsStayed in August "
"521",521,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",7.9,"¡°Perfect for a single night stop over¡±","Due to the location the price is a bit higher than we would have liked We stayed at the Crowne Plaza to break up a long flight It was easy to reach from the airport and the staff were very professional The highlight of the trip was the buffet breakfast which I would absolutely recommend to others stayingStayed in August "
"522",522,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°It's awesome. Room service need to keep their promises though.¡±","I called for room service to get mineral water send to my room The lady who answered the call told me that she will send the water to my room I waited for over hours with my partner before we both fell asleep while waiting I came here with a fractured leg and had to be on a wheelchair The location and rooms are wheelchair friendly, the ground staffs are very helpful and attentive to my needsStayed in July "
"523",523,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",7.1,"¡°Comfortable but slow service and unfriendly staff¡±","Staff was incredibly slow at check-in and even slower at check-out, and waiting staff in the main restaurant was surly and unfriendlyStayed in July "
"524",524,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Very good experience.¡±","Can not think of anything at this time The hotel was very conveniently located! It was very well marked Finding it was very easyStayed in August "
"525",525,"Switzerland","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.2,"¡°Excellent check-in, great staff, rooms were side-by-side and...¡±"," Excellent check-in, great staff, rooms were side-by-side and connected, which was nice The rooms themselves are very nicely equipped, lovely bathroom, and comfy bed The only slight niggle is that the rooms smell a little musty I am sure the humidity in Singapore makes this a constant challenge, and that is my only concern Otherwise, I would HIGHLY recommend this hotel to anyone who has a stopover at Changi, and early morning flight out, or whatever The pool is unbelievably nice for an airport hotelStayed in August "
"526",526,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°Excellent stopover hotel, beautiful rooms¡±"," Spacious, modern roomsExcellent check in staff who ensured we got into our room as early as possibleStayed in July "
"527",527,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.3,"¡°Great hotel, friendly staff and good facilities all around the hotel.¡±","I don't quite like the connecting rooms provided because the connecting doors doesn't open fully, it will close back if you don't block it with some heavy stuff The rooms that facing the terminal has much better connecting rooms with door fully open I like the location which is at Terminal  I don't have to wake up early to catch my flight It's just walking distance away to the checkin counter If I want to go to the city, MRT station is also walking distance awayStayed in August "
"528",528,"Australia","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Totally suited to our requirements.¡±","No complaints Very convenient for overnight stay en route to Saigon Terminal train then walked around the corner to the hotel then reverse in the morning for onward flightJoined the ' club' and so had special offer buffet dinner and breakfast at very reasonable rateStayed in August "
"529",529,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> King Suite - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°Great staff support.¡±","Unable to access the second room due to maintainance View out of the windowStayed in August "
"530",530,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Very nice¡±"," Unexpected stay due to airline delays Lovely hotel, staff very helpful and friendly One of the best buffet breakfasts we have ever hadStayed in August "
"531",531,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Accessibility.¡±"," Accessibility Services and accomodationsStayed in August "
"532",532,"South Africa","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Great. Very convenient. A life saver.¡±"," The bed was very comfortable and it was a great place to rest and take a shower before boarding our final flight back to South AfricaStayed in August "
"533",533,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Free mobile phone to use during your stay¡±"," Free mobile phone to use during your stayStayed in August "
"534",534,"India","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Excellent Airport Hotel¡±","Nothing to do around, no shops etc Connected to Airport, Very clean and large hotelStayed in July "
"535",535,"Singapore","<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",7.9,"¡°Great location for travellers¡±","The Air conditioner Felt the wind blowing onto the bed even though the fan speed had been adjusted to the lowestStayed in August "
"536",536,"France","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°Close and convenient¡±","Pool closed at pm!As for the restaurants not ideal for an airport hotel Close and convenientStayed in August "
"537",537,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Very relaxing and refreshing¡±","I would have preferred the mini fridge to be stocked Everything, especially the pillows on the bedStayed in August "
"538",538,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°We stayed at this property whilst in transit in Singapore.¡±","All good We stayed at this property whilst in transit in Singapore The property is ideally located for this overnight purpose We found the property very comfortable and convenient for an early morning departureStayed in August "
"539",539,"Japan","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 4 nights",9.2,"¡°The free handy phone in the room was terrific, having free...¡±","I always like a sauna or steam room, but the location made up for this The free handy phone in the room was terrific, having free international calls and internet that I could use in the room and even take with me all around Singapore was a huge helpThe room was big and modern with a super compfy bedThe sound proofing was first rate, in  days I oblivious to the fact I was sleeping above Terminal Also having a train station at your door was a big saving for meBuffet breakfast in western and Asian was hugeStayed in August "
"540",540,"Philippines","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Awesome!¡±"," Sustainable designStayed in August "
"541",541,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",5.8,"¡°Wouldnt come back again.¡±","Expensive car parking One of the few hotels that doesnt provide complimentary car parking Parking overnight costs $+SGD and thats like % of hotel room rate DisappointedIn room shower head squeaking like a rat and seems lowly maintained Aesthetically pleasingStayed in August "
"542",542,"New Zealand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Great location. Someone that loves watching aircrafts great place. Accommodation fantastic.¡±","Nothing Great place Got upgraded to a larger room Huge rooms great viewsStayed in August "
"543",543,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",6.3,"¡°1. Member of the public sleeping on lounge at entrance upon...¡±"," Member of the public sleeping on lounge at entrance upon arrival Reception staff were unfriendly Staff were disinterested in taking me to my room, despite multiple staff sitting around waiting for shift to end Beneath switches and across glass in bathroom were stains against the way I dread to think were caused fromStayed in August "
"544",544,"Singapore","<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Excellent¡±","Nothing in particular I had no breakfast thereStayed in July "
"545",545,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Wow - we will definitely return!¡±","The cocktail bar was not as swish as I  expected, but they served an excellent singapore sling! The room was excellent, overlooking the run way!  It was ultra modern, comfortable, very spacious and had everything you needed for an overnight stay  Our only regret was not stopping longerStayed in August "
"546",546,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",7.9,"¡°Ultra-convenient Airport hotel¡±","Bit of a scrum at reception both times I went there Good standard for an airport hotel Location VERY handy!Stayed in August "
"547",547,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Well positioned airport transit hotel.¡±","Get rid of the clock/radio!I did try turning the light down,but ended up unplugging it Well positioned airport transit hotelInternal access to all terminalsGreat variety for breakfastClean,comfortable and quiet roomStayed in August "
"548",548,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Extremely comfortable and convenient¡±"," Extremely comfortable and convenientStayed in August "
"549",549,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°Super convenient location at the Airport in Singapore.¡±","The locations of the rooms are pretty spread out and sprawling Wouldn't stop me from staying here, just think it was a design flaw Super convenient location at the Airport in Singapore Food options were good Beautiful new hotelStayed in August "
"550",550,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",7.9,"¡°Being an aviation buff, the view from the room was excellent.¡±","Reception staff seemed to be overwhelmed at times Being an aviation buff, the view from the room was excellentStayed in July "
"551",551,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Lovely place to stay even overnight.¡±","It's not hotel's issue, but the construction (a part of the airport?) was going on in the view from the window Located just next to the terminal  Beautiful hotelStayed in August "
"552",552,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Great¡±","Nothing it was perfect Perfect environment for a stayStayed in August "
"553",553,"New Zealand","<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°This was an awesome hotel to stay at if you want comfort and...¡±"," This was an awesome hotel to stay at if you want comfort and no hassles when spending a short time in SingaporeStayed in July "
"554",554,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Enjoy my stay in this hotel¡±","The size of the room is small Staff are very friendly and convenient location for travellingStayed in July "
"555",555,"Indonesia","<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9,"¡°Good¡±","Didn't have a bidet spray Comfortable bed and pillows, the room  was very clean, the breakfast was amazing, easy to accessStayed in July "
"556",556,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°A great layover after a very long journey.¡±","Nothing's great layover Great breakfast  Lovely pool Very comfortable roomStayed in July "
"557",557,"Papua New Guinea","<U+2022> Business trip<U+2022> Couple<U+2022> 2 rooms<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°NA¡±","NA Excellent locationStayed in August "
"558",558,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Club Double Room - Non-Smoking<U+2022> Stayed 1 night",8.3,"¡°Convenience¡±","Our rooms (not all) far from lift and with many luggage items this a problem ConvenienceStayed in August "
"559",559,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°Large spacious room - very comfortable after a long flight.¡±"," Large spacious room - very comfortable after a long flightStayed in July "
"560",560,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Great location to airport, would definitely stay here again¡±","Needed USB port for charging phone as didn't have adaptor,  but not a major issue Perfect location for late night arrivalsBreakfast at the restaurant is large variety and friendly staff Comfy pillows and bedStayed in July "
"561",561,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",7.5,"¡°On arrival (Terminal 3) the directions to the hotel are poor...¡±","On arrival (Terminal ) the directions to the hotel are poor as is the signage, for example, once in the lifts in the terminal the hotel is not listed as a floor option and the recommended route is overly long Having stayed the night you realise that the hotel is adjacent to the departure hall in terminal  and if you had taken the lift from the arrivals hall to the departure hall you would have saved yourself a few lift journeys and passageway routes following the odd signStayed in August "
"562",562,"Kuwait","<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Location near airport 
¡±","Expensive Location near airport CleanStayed in August "
"563",563,"United Kingdom","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night",9.6,"¡°Great place for changeover. Highly recommended.¡±","Too few staff at check in / out Always long queues Due to a very early flight, I took a chance at having breakfast at AM, and despite the fact that breakfast officially starts at AM, I was allowed in Very good breakfast And the outdoor pool is amazing, good for swimmers tooStayed in July "
"564",564,"USA","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Exceeded expectations¡±"," Buffet, Room privacy, helpful staff fluent in EnglishStayed in July "
"565",565,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Was excellent for our 9 hour transit stop¡±","Our room was a fair distance from the lifts and this was frustrating with our heavy bags and after a long flight That we could walk to the hotel from our terminalStayed in July "
"566",566,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Great facilities beyond expectations¡±","Perfect Great facilities beyond expectationsStayed in August "
"567",567,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°perfect location for Singapore airport¡±"," Very helpful staff and great cocktailsStayed in July "
"568",568,"Australia","<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Another fabulous stay¡±","I found the AC hard to change It read  degrees but was freezing I kept having to switch off  I love the  minute walk from terminal  and the generous early checkin and checkout I got  hours here for the price of  The lunch buffet is always outstanding and as long as you prepay just before the buffet they only charge  dollars for both days! Ie I only paid the once And the buffet is huge Seriously delicious for all tastes The pool is gorgeous with little palm islands Stayed in August "
"569",569,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",10,"¡°Good for a quick stop over¡±"," All good Convenient location, good serviceStayed in July "
